"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-1541 0.00911580006533161 2 38 "GO:0010950;GO:0010952" "positive regulation of peptidase activity" 0.12319605525186
570 0.54399312426841 3 15 "GO:0010955;GO:1903318" "negative regulation of protein processing" 0.82329331763605
-373 0.291070979138184 2 107 "GO:0010959" "regulation of metal ion transport" 0.657542456984933
1129 0.214552548662449 2 16 "GO:0010960" "magnesium ion homeostasis" 0.591077063276203
1730 0.114847187084196 3 11 "GO:0010962;GO:0005979;GO:0070873" "regulation of glucan biosynthetic process" 0.45589529777909
80 0.835392129949324 3 91 "GO:0010965;GO:1905818;GO:0030071;GO:1902099" "regulation of chromosome separation" 0.955083558214568
-397 0.789269292441976 7 6 "GO:0010968" "regulation of microtubule nucleation" 0.9406131102278
-411 0.155271087159157 3 160 "GO:0010970;GO:0030705;GO:0099111" "microtubule-based transport" 0.51997759420741
-174 0.707808448099555 8 62 "GO:0010972;GO:1902750" "negative regulation of cell cycle G2/M phase transition" 0.902536818095799
-224 0.40890429876098 4 183 "GO:0010976;GO:0031346;GO:0045666;GO:0050769" "positive regulation of cell projection organization" 0.754233370859476
-870 0.0793797283863856 7 54 "GO:0010977;GO:0045665" "negative regulation of neuron differentiation" 0.382894630291444
1990 0.18028090248051 2 6 "GO:0010992" "ubiquitin recycling" 0.548327056634093
-872 0.497720856840565 2 8 "GO:0014003" "oligodendrocyte development" 0.804298596113427
23 0.977396333738421 4 20 "GO:0014013" "regulation of gliogenesis" 0.992907078090321
926 0.569291527951717 2 5 "GO:0014014" "negative regulation of gliogenesis" 0.834376145114497
-167 0.863434625459008 2 14 "GO:0014015" "positive regulation of gliogenesis" 0.965503466137234
327 0.799171220992675 2 8 "GO:0014031;GO:0014032" "mesenchymal cell development" 0.944619026002098
935 0.440992341448452 2 9 "GO:0014041;GO:0014042" "regulation of neuron maturation" 0.774224152521764
1069 0.0743700511853947 3 37 "GO:0014065;GO:0036092" "phosphatidylinositol 3-kinase signaling" 0.372385292266437
1207 0.111691171207666 2 23 "GO:0014066" "regulation of phosphatidylinositol 3-kinase signaling" 0.449347139656275
1602 0.163962840170844 2 10 "GO:0014067" "negative regulation of phosphatidylinositol 3-kinase signaling" 0.532407309077466
808 0.461633143947147 2 11 "GO:0014068" "positive regulation of phosphatidylinositol 3-kinase signaling" 0.784292079046149
154 0.467855663824347 4 303 "GO:0014070" "response to organic cyclic compound" 0.787746110765374
-803 0.323829089600119 2 20 "GO:0014072;GO:0043278" "response to isoquinoline alkaloid" 0.686753381851235
-583 0.17467658826357 5 72 "GO:0014074;GO:0046683" "response to purine-containing compound" 0.541536327088841
1817 0.221196019056507 5 6 "GO:0014075" "response to amine" 0.59760117528331
672 0.460204533482744 2 16 "GO:0014706;GO:0060537" "muscle tissue development" 0.784292079046149
1220 0.116033390553917 2 22 "GO:0014823" "response to activity" 0.457559432439242
-1566 0.25475009116746 3 7 "GO:0014850" "response to muscle activity" 0.622126538430008
1047 0.519820723104624 2 5 "GO:0014874" "response to stimulus involved in regulation of muscle adaptation" 0.811979273303506
-876 0.320998793862455 3 17 "GO:0014910" "regulation of smooth muscle cell migration" 0.685861170432577
-315 0.795109400360506 4 9 "GO:0014911" "positive regulation of smooth muscle cell migration" 0.943392947657093
-1706 0.120053445267036 4 11 "GO:0014912;GO:0048662;GO:1904706" "negative regulation of smooth muscle cell proliferation" 0.461716344366
-122 0.924276000737226 4 8 "GO:0015012" "heparan sulfate proteoglycan biosynthetic process" 0.978397104962904
-371 0.00060597839277482 2 1256 "GO:0015031;GO:0015833;GO:0045184;GO:0042886" "establishment of protein localization" 0.0213058823119533
337 0.806254146020517 3 7 "GO:0015074" "DNA integration" 0.946367772643217
-1348 0.407478288253434 2 5 "GO:0015669;GO:0015670" "gas transport" 0.752267609083263
-1108 0.196386982468281 3 18 "GO:0015693" "magnesium ion transport" 0.567766956752725
-1048 0.127702120425994 6 28 "GO:0015695" "organic cation transport" 0.475136035169798
-191 0.702915001327716 2 53 "GO:0015696" "ammonium transport" 0.899527498817316
116 0.753888461511653 2 98 "GO:0015698" "inorganic anion transport" 0.924321261090036
1820 0.133469211585796 2 9 "GO:0015701" "bicarbonate transport" 0.481661596591397
-1067 3.08170587189894e-06 7 258 "GO:0015711" "organic anion transport" 0.000321730093026249
436 0.366733227158311 3 57 "GO:0015718" "monocarboxylic acid transport" 0.727500254202267
2248 0.0638332629192555 2 9 "GO:0015721" "bile acid and bile salt transport" 0.342632012790245
-4897 0.0026122634389598 2 5 "GO:0015739" "sialic acid transport" 0.0620109298390942
-2402 0.0173365065383857 2 13 "GO:0015740" "C4-dicarboxylate transport" 0.177010394387038
-4166 0.00503136351433478 2 6 "GO:0015744" "succinate transport" 0.0916146495617338
-767 0.0600733860384593 2 80 "GO:0015748" "organophosphate ester transport" 0.331421440030876
-1997 0.120535486361669 8 8 "GO:0015766;GO:0015772" "oligosaccharide transport" 0.462037196780503
-1784 0.272886999081252 2 5 "GO:0015770" "sucrose transport" 0.63877584538302
-2035 0.00735292559374222 2 23 "GO:0015780" "nucleotide-sugar transmembrane transport" 0.109917263749777
-1221 0.265596997214506 2 11 "GO:0015800;GO:0015813" "acidic amino acid transport" 0.632689271316738
-1152 0.191838327686707 6 17 "GO:0015802;GO:0015809" "basic amino acid transport" 0.562582062092478
-1240 0.186878447517504 2 15 "GO:0015804" "neutral amino acid transport" 0.556636516999356
-1496 0.0269717158520695 5 29 "GO:0015807;GO:1902475" "L-amino acid transport" 0.217860513342828
-1534 0.301630355550002 7 6 "GO:0015810" "aspartate transmembrane transport" 0.66848031380913
-587 0.609749707953333 2 10 "GO:0015819;GO:1902022;GO:1903401;GO:0015801;GO:0015817;GO:0089709;GO:1902024" "lysine transport" 0.853119358116118
-2013 0.0664888364582725 6 11 "GO:0015822;GO:1903352;GO:1990575" "ornithine transport" 0.351465039303476
-1792 0.227749390608988 3 6 "GO:0015844" "monoamine transport" 0.602697865102537
-2579 0.033465372403426 2 9 "GO:0015846" "polyamine transport" 0.246586652010517
-415 0.439603092490626 2 46 "GO:0015850" "organic hydroxy compound transport" 0.774224152521764
-1526 0.304212279936059 5 6 "GO:0015853;GO:0015855" "adenine transport" 0.672473189146571
-2623 0.0125233961352963 2 12 "GO:0015858;GO:1901642" "nucleoside transport" 0.14608296720949
-1071 0.288663815393667 2 13 "GO:0015867" "ATP transport" 0.656528215678388
427 0.756308777166038 3 7 "GO:0015870;GO:1901374;GO:0061526" "acetate ester transport" 0.925184402082632
-268 0.845675241368979 3 7 "GO:0015880;GO:0035349;GO:0071106" "adenosine 3',5'-bisphosphate transmembrane transport" 0.959136286788934
-3067 0.0593809375247026 8 5 "GO:0015886;GO:1901678" "iron coordination entity transport" 0.330633060137544
-396 0.532256650485657 8 33 "GO:0015908" "fatty acid transport" 0.816270206547229
-3 0.997624203897008 2 14 "GO:0015909" "long-chain fatty acid transport" 0.999778899801753
-869 0.141387522077556 2 38 "GO:0015914" "phospholipid transport" 0.492438942615408
-823 0.248819972487037 2 26 "GO:0015918;GO:0030301" "sterol transport" 0.6174287925253
-1718 0.135522533232646 3 10 "GO:0015919;GO:0016558" "peroxisomal membrane transport" 0.484124977570171
-299 0.236190664910964 3 211 "GO:0015931" "nucleobase-containing compound transport" 0.604491085729877
1367 0.212690210716209 6 11 "GO:0015936" "coenzyme A metabolic process" 0.589710879774244
263 0.838237480237037 5 8 "GO:0015937" "coenzyme A biosynthetic process" 0.955786237902187
-1931 0.235391947390623 3 5 "GO:0015939" "pantothenate metabolic process" 0.604491085729877
2000 0.219067309754744 4 5 "GO:0015959;GO:0015960;GO:0015965;GO:0015966" "diadenosine tetraphosphate biosynthetic process" 0.597030828349864
274 0.811599265330642 3 10 "GO:0015969" "guanosine tetraphosphate metabolic process" 0.946434734296339
1986 0.222125688001578 2 5 "GO:0015977" "carbon fixation" 0.597678397612493
2827 1.4191939075077e-07 2 46 "GO:0015979" "photosynthesis" 2.96327687887608e-05
258 0.550885316059899 3 71 "GO:0015980" "energy derivation by oxidation of organic compounds" 0.82689296791072
3273 1.96956753967162e-06 6 28 "GO:0015994;GO:0015995" "chlorophyll metabolic process" 0.000234997544161962
189 0.830836632828909 2 17 "GO:0016024;GO:0046341" "CDP-diacylglycerol metabolic process" 0.952668120274371
55 0.833305000825247 2 195 "GO:0016032" "viral process" 0.953131110229042
1148 0.274330828423368 4 12 "GO:0016036" "cellular response to phosphate starvation" 0.640198844215119
-1174 2.68318394564484e-06 2 215 "GO:0016042" "lipid catabolic process" 0.00030283719343278
-178 0.646923079927072 2 88 "GO:0016049;GO:0060560;GO:0048588" "cell growth" 0.872593921762097
-433 0.0759969477757107 2 226 "GO:0016050" "vesicle organization" 0.374690972740694
620 0.0391696132350106 2 148 "GO:0016051" "carbohydrate biosynthetic process" 0.269476614282379
529 0.0143307521938114 3 290 "GO:0016052" "carbohydrate catabolic process" 0.157387930355961
275 0.499589890344752 2 80 "GO:0016055;GO:1905114" "Wnt signaling pathway" 0.804298596113427
-349 0.605804732586113 7 29 "GO:0016073" "snRNA metabolic process" 0.85079675405952
433 0.568096187593646 2 23 "GO:0016074;GO:0043144" "sno(s)RNA metabolic process" 0.833593716313853
-435 0.583886280991161 2 21 "GO:0016075;GO:0034661" "ncRNA catabolic process" 0.840824016469573
-1523 0.268079672600031 2 7 "GO:0016078" "tRNA catabolic process" 0.636033052944552
-1009 0.405388976764921 2 9 "GO:0016079" "synaptic vesicle exocytosis" 0.750008810837184
-1445 0.00714115146006867 2 46 "GO:0016101" "diterpenoid metabolic process" 0.107896028734725
-1952 0.075285860660358 2 11 "GO:0016102" "diterpenoid biosynthetic process" 0.373321545326931
1618 0.108906937125033 4 13 "GO:0016106;GO:0009687;GO:0043288;GO:0009688;GO:0043289;GO:1902645" "sesquiterpenoid biosynthetic process" 0.444711007399423
3210 0.000183160239898311 3 18 "GO:0016108;GO:0016109;GO:0016116;GO:0016117" "carotenoid metabolic process" 0.00910568049780175
2042 1.7337718233614e-06 3 73 "GO:0016114;GO:0008299" "isoprenoid biosynthetic process" 0.000212947974539918
256 0.474099640250984 3 104 "GO:0016125" "sterol metabolic process" 0.79244248919844
208 0.66111249753412 3 59 "GO:0016126" "sterol biosynthetic process" 0.881483330045493
2108 0.155886992490218 2 6 "GO:0016127" "sterol catabolic process" 0.520066767040044
-736 0.365740457468835 2 20 "GO:0016137" "glycoside metabolic process" 0.727301023995169
600 0.686374241953435 2 6 "GO:0016138" "glycoside biosynthetic process" 0.892891683630165
-2872 0.0178786469252116 3 9 "GO:0016143;GO:0019757;GO:0019760" "S-glycoside metabolic process" 0.180729713944541
-1044 0.521097809495545 4 5 "GO:0016144;GO:0019758;GO:0019761" "glycosinolate biosynthetic process" 0.811979273303506
-1459 0.204670272556745 2 10 "GO:0016180" "snRNA processing" 0.577502066349302
-312 0.00960900848815016 3 992 "GO:0016192" "vesicle-mediated transport" 0.125790656572148
43 0.85384850607509 2 253 "GO:0016197" "endosomal transport" 0.961615793249616
431 0.771605846633403 4 6 "GO:0016198" "axon choice point recognition" 0.933514891220324
1103 0.146181552537734 4 23 "GO:0016202;GO:0048634;GO:1901861" "regulation of muscle organ development" 0.500372265079981
1755 0.00058402927338641 5 51 "GO:0016226;GO:0031163" "metallo-sulfur cluster assembly" 0.0212078803970578
1333 0.412650156879941 2 5 "GO:0016233" "telomere capping" 0.758128928786024
-79 0.856601386823754 2 69 "GO:0016236" "macroautophagy" 0.962580719799046
-512 0.626119552746938 4 12 "GO:0016237" "lysosomal microautophagy" 0.860090543510267
189 0.812350332939235 8 21 "GO:0016239" "positive regulation of macroautophagy" 0.946434734296339
459 0.342063981279037 2 57 "GO:0016241" "regulation of macroautophagy" 0.706109335551784
1318 0.124440500402279 5 18 "GO:0016242" "negative regulation of macroautophagy" 0.469010405848301
1648 0.311091622595763 7 5 "GO:0016246" "RNA interference" 0.676477889686861
-2220 0.134931143867477 2 6 "GO:0016256" "N-glycan processing to lysosome" 0.483252535840981
1689 0.21949746503998 2 7 "GO:0016259" "selenocysteine metabolic process" 0.597030828349864
3353 0.0393050069487994 2 5 "GO:0016260" "selenocysteine biosynthetic process" 0.269850039831553
1734 0.286618038907119 3 5 "GO:0016266;GO:0016267" "O-glycan processing, core 1" 0.653696116438067
796 3.41767987663099e-11 3 996 "GO:0016310;GO:0006468" "phosphorylation" 1.78402889560138e-08
-652 0.0139632412286529 2 191 "GO:0016311" "dephosphorylation" 0.155494654322279
-1798 0.118104737220456 3 10 "GO:0016339;GO:0051600;GO:0140025;GO:0090522;GO:0099022" "vesicle tethering" 0.458133213599175
-1453 0.099748964232831 2 17 "GO:0016358" "dendrite development" 0.425012407682299
2269 0.00428317595228481 2 21 "GO:0016441;GO:0035194" "posttranscriptional gene silencing" 0.084640375676046
1061 0.00439427799810249 3 96 "GO:0016458" "gene silencing" 0.084640375676046
-1283 0.430479975078582 3 5 "GO:0016476" "regulation of embryonic cell shape" 0.76980725310112
-481 0.0188540510214594 2 323 "GO:0016477;GO:0048870" "cell motility" 0.186133610084195
-32 0.928569901852405 4 103 "GO:0016482" "cytosolic transport" 0.979839928472523
377 0.30881833099778 2 97 "GO:0016485" "protein processing" 0.674913459747012
-753 0.492303983028268 5 11 "GO:0016525;GO:2000181;GO:1901343" "negative regulation of vasculature development" 0.802130875195492
850 0.50869614672829 3 8 "GO:0016540" "protein autoprocessing" 0.80710587155458
519 0.50374025781174 4 22 "GO:0016556" "mRNA modification" 0.804298596113427
-991 0.542318951416735 2 5 "GO:0016559" "peroxisome fission" 0.822041357936946
143 0.343087644312878 2 615 "GO:0016567;GO:0032446" "protein modification by small protein conjugation" 0.706824865639161
772 0.00336098213049421 5 194 "GO:0016569;GO:0016570" "covalent chromatin modification" 0.0727225978079991
-407 0.416381951948225 3 53 "GO:0016571" "histone methylation" 0.759468890524912
1412 0.304352089915474 2 7 "GO:0016572" "histone phosphorylation" 0.672473189146571
1047 0.177206475151059 6 22 "GO:0016574" "histone ubiquitination" 0.545733215509456
2098 0.0255784777378095 2 15 "GO:0016578" "histone deubiquitination" 0.213211353082902
900 0.00236152234341593 3 153 "GO:0016579;GO:0070646" "protein modification by small protein removal" 0.0580101018006172
1389 0.139373550360849 2 15 "GO:0016584" "nucleosome positioning" 0.490059042154416
-4115 0.00137933000494688 2 8 "GO:0016601" "Rac protein signal transduction" 0.040280294410197
388 0.633588483710877 2 20 "GO:0016925" "protein sumoylation" 0.86566552434005
-388 0.811380948554348 2 5 "GO:0016926" "protein desumoylation" 0.946434734296339
775 0.340951169822977 8 20 "GO:0016973" "poly(A)+ mRNA export from nucleus" 0.705094457034611
-801 0.213358947984988 4 32 "GO:0016999;GO:0017000" "antibiotic metabolic process" 0.590448619473366
903 0.244680086367673 3 22 "GO:0017004" "cytochrome complex assembly" 0.616552395240135
-676 0.503117019102226 6 13 "GO:0017015;GO:1903844;GO:0030512;GO:1903845" "regulation of transforming growth factor beta receptor signaling pathway" 0.804298596113427
563 0.0890906776085121 5 122 "GO:0017038" "protein import" 0.40264358191899
702 0.585444533888854 2 8 "GO:0017121" "plasma membrane phospholipid scrambling" 0.840824016469573
389 0.810999491008075 2 5 "GO:0017126" "nucleologenesis" 0.946434734296339
-1007 0.0310612471285992 2 61 "GO:0017144" "drug metabolic process" 0.2384407500166
-1444 0.0924329246203219 2 18 "GO:0017145" "stem cell division" 0.411513745431199
383 0.389395290904809 7 67 "GO:0017148;GO:0034249" "negative regulation of cellular amide metabolic process" 0.740489405655047
-1129 0.263155296548458 2 13 "GO:0017156" "calcium-ion regulated exocytosis" 0.630541146897857
-1600 9.70723629426705e-05 2 79 "GO:0017157" "regulation of exocytosis" 0.00587498822679119
-1916 0.000757605180057257 2 41 "GO:0017158;GO:1903305" "regulation of regulated secretory pathway" 0.0251092002533262
